epoch,learning_rate,loss,mae,mse,val_loss,val_mae,val_mse
0,0.0007999999797903001,1.5583324432373047,1.4101347923278809,2.8383727073669434,1.414170742034912,1.3185900449752808,2.4622883796691895
1,0.0007999999797903001,1.3234668970108032,1.2443939447402954,2.270102024078369,1.3115962743759155,1.2430232763290405,2.380232810974121
2,0.0007999999797903001,1.265169382095337,1.2003268003463745,2.2305386066436768,1.2797483205795288,1.2177261114120483,2.2357170581817627
3,0.0007999999797903001,1.18336021900177,1.1228041648864746,2.0131497383117676,1.4496983289718628,1.39037024974823,3.1629343032836914
4,0.0007999999797903001,1.1193909645080566,1.0608391761779785,1.8235607147216797,1.272775411605835,1.21515691280365,2.4478211402893066
5,0.0007999999797903001,1.1097979545593262,1.0530412197113037,1.8065978288650513,1.3363896608352661,1.280018925666809,2.5282533168792725
6,0.0007999999797903001,1.0296902656555176,0.9742134213447571,1.6096152067184448,1.3533148765563965,1.298306941986084,2.768894672393799
7,0.0007999999797903001,1.0139398574829102,0.9590575098991394,1.5655664205551147,1.3148386478424072,1.260516881942749,2.585667133331299
8,0.0007999999797903001,0.9934869408607483,0.9394733905792236,1.495042085647583,1.273739218711853,1.219771146774292,2.3366546630859375
9,0.0007999999797903001,0.9724789261817932,0.9187908172607422,1.4511953592300415,1.1899018287658691,1.136330008506775,2.176508903503418
10,0.0007999999797903001,0.9497921466827393,0.8962697982788086,1.4320064783096313,1.2075202465057373,1.1539251804351807,2.1009902954101562
11,0.0007999999797903001,0.9314985871315002,0.8782700300216675,1.3937281370162964,1.2577632665634155,1.2048592567443848,2.5102531909942627
12,0.0007999999797903001,0.9217448234558105,0.869304358959198,1.3735846281051636,1.333223819732666,1.2812668085098267,2.7452993392944336
13,0.0007999999797903001,0.9220892786979675,0.8700394034385681,1.3511172533035278,1.2153898477554321,1.1634451150894165,2.2575769424438477
14,0.0007999999797903001,0.847844660282135,0.7961881756782532,1.1955287456512451,1.2892433404922485,1.237794280052185,2.512448310852051
15,0.0007999999797903001,0.8834204077720642,0.8320115804672241,1.3025500774383545,1.2614296674728394,1.2101786136627197,2.3963706493377686
16,0.0005599999567493796,0.8496133685112,0.7986719012260437,1.1920183897018433,1.2532328367233276,1.202548623085022,2.5718419551849365
17,0.0005599999567493796,0.8162776231765747,0.765735924243927,1.1009734869003296,1.184963345527649,1.1347439289093018,2.287065029144287
18,0.0005599999567493796,0.797055184841156,0.7469187378883362,1.0605039596557617,1.2190186977386475,1.1689367294311523,2.405524969100952
19,0.0005599999567493796,0.78424471616745,0.7344003915786743,1.043929100036621,1.2679996490478516,1.2182811498641968,2.532349109649658
20,0.0005599999567493796,0.7577570080757141,0.7081949710845947,0.9785661101341248,1.2322415113449097,1.1828738451004028,2.352229118347168
21,0.0005599999567493796,0.7466112375259399,0.6972929835319519,0.9787386655807495,1.2360787391662598,1.1867265701293945,2.3000991344451904
22,0.0005599999567493796,0.7480325102806091,0.698806643486023,0.9848244190216064,1.2389278411865234,1.1898080110549927,2.4429869651794434
23,0.0005599999567493796,0.7292379140853882,0.6802753806114197,0.9390532374382019,1.2293497323989868,1.1805620193481445,2.334651231765747
24,0.00039199995808303356,0.6917685866355896,0.6431230306625366,0.8699788451194763,1.2367453575134277,1.1881322860717773,2.3471150398254395
25,0.00039199995808303356,0.6829267740249634,0.6343561410903931,0.8435068130493164,1.2761765718460083,1.2276283502578735,2.604231595993042
26,0.00039199995808303356,0.669236421585083,0.6207399368286133,0.8055201172828674,1.3350083827972412,1.2864854335784912,2.737698554992676
27,0.00039199995808303356,0.6524455547332764,0.6040155291557312,0.7773696780204773,1.2586688995361328,1.2102893590927124,2.4992940425872803
28,0.00039199995808303356,0.6375020742416382,0.5891380310058594,0.7532666325569153,1.2261180877685547,1.177848219871521,2.387371063232422
29,0.00039199995808303356,0.6355983018875122,0.5873210430145264,0.7309221029281616,1.2770264148712158,1.2288296222686768,2.6095666885375977
