epoch,learning_rate,loss,mae,mse,val_loss,val_mae,val_mse
0,9.999999747378752e-05,5.748781681060791,1.6903623342514038,4.387540340423584,5.795361518859863,1.8483355045318604,4.828774452209473
1,0.00018000000272877514,5.345000267028809,1.5748265981674194,3.7117011547088623,5.038257598876953,1.4603625535964966,2.882655143737793
2,0.00026000000070780516,4.80269718170166,1.4476573467254639,3.124791145324707,4.477576732635498,1.3570488691329956,2.5120689868927
3,0.00033999999868683517,4.284904956817627,1.4138659238815308,2.9386603832244873,4.324509620666504,1.7230846881866455,4.168154716491699
4,0.0004199999966658652,3.75797176361084,1.387751817703247,2.8214876651763916,3.7033040523529053,1.5471974611282349,3.7877378463745117
5,0.0005000000237487257,3.2899587154388428,1.3372710943222046,2.589723587036133,5.670091152191162,3.9758710861206055,18.148218154907227
6,0.000499390996992588,2.876333475112915,1.252768874168396,2.344984292984009,2.8502519130706787,1.3788654804229736,2.8084113597869873
7,0.0004975670017302036,2.580493211746216,1.2189656496047974,2.1837079524993896,2.792141914367676,1.5629949569702148,3.647210121154785
8,0.0004945368855260313,2.3331620693206787,1.1814037561416626,2.1086034774780273,2.3030385971069336,1.2510300874710083,2.413482904434204
9,0.0004903154331259429,2.0959224700927734,1.1143933534622192,1.9141417741775513,1.9991637468338013,1.085257649421692,1.9845526218414307
10,0.0004849231627304107,1.9097906351089478,1.073880910873413,1.80604088306427,1.8541690111160278,1.0949591398239136,1.973510503768921
11,0.00047838635509833694,1.7613697052001953,1.0698455572128296,1.7166080474853516,1.919245958328247,1.2911070585250854,2.6486928462982178
12,0.00047073690802790225,1.6202360391616821,1.0310331583023071,1.6900520324707031,1.7308486700057983,1.198014736175537,2.5826492309570312
13,0.00046201201621443033,1.4942357540130615,1.0063031911849976,1.622097134590149,1.5249079465866089,1.1047699451446533,1.832908034324646
14,0.0004522542585618794,1.3909896612167358,0.9960079789161682,1.6066715717315674,1.4073563814163208,1.0679771900177002,1.8629378080368042
15,0.00044151110341772437,1.2741836309432983,0.9518823623657227,1.5070178508758545,1.3502767086029053,1.067253828048706,1.957133412361145
16,0.0004298349376767874,1.1852538585662842,0.9285103678703308,1.4376716613769531,1.2604864835739136,1.0480071306228638,1.8190696239471436
17,0.00041728265932761133,1.1319630146026611,0.946178674697876,1.4527376890182495,1.1937299966812134,1.0293866395950317,1.8766895532608032
18,0.0004039153573103249,1.059334635734558,0.914776086807251,1.3701329231262207,1.2160042524337769,1.0937047004699707,2.1695609092712402
19,0.0003897982242051512,0.9991363883018494,0.8942524194717407,1.318719506263733,1.1204830408096313,1.0603758096694946,1.8306840658187866
20,0.000375000003259629,0.9303966164588928,0.867377519607544,1.2314187288284302,1.1360355615615845,1.0963099002838135,2.224921464920044
21,0.00035959278466179967,0.9015514254570007,0.8677617311477661,1.2520966529846191,1.0932527780532837,1.079612374305725,2.103287935256958
22,0.00034365165629424155,0.8536401391029358,0.8407755494117737,1.2150840759277344,1.0612788200378418,1.0880130529403687,2.0590624809265137
23,0.00032725423807278275,0.8340570330619812,0.8492394685745239,1.2253371477127075,1.0396358966827393,1.0774550437927246,2.0304555892944336
24,0.00031048047821968794,0.7959211468696594,0.8308383822441101,1.1652227640151978,1.0183888673782349,1.0724002122879028,2.116896152496338
25,0.0002934120420832187,0.769241213798523,0.82565838098526,1.1474970579147339,0.9973697066307068,1.0861642360687256,2.0037877559661865
26,0.00027613210841082036,0.7379489541053772,0.8105263113975525,1.0935027599334717,1.011233925819397,1.1149836778640747,2.152204990386963
27,0.0002587248745840043,0.7017067670822144,0.7719153165817261,1.0328328609466553,0.9903208017349243,1.10564386844635,2.1377689838409424
28,0.0002412751200608909,0.6943406462669373,0.7839914560317993,1.0369945764541626,0.957727313041687,1.0953043699264526,1.9318702220916748
29,0.00022386788623407483,0.6705590486526489,0.7712194323539734,1.0039840936660767,0.945231556892395,1.0843479633331299,2.013718605041504
30,0.0002065879525616765,0.6470385789871216,0.7509647011756897,0.9862564206123352,0.9369338154792786,1.084592342376709,2.0593438148498535
31,0.00018951953097712249,0.6407237648963928,0.7544949650764465,0.9840694665908813,0.9387322068214417,1.0850595235824585,2.1047022342681885
32,0.00017274575657211244,0.6252016425132751,0.7518631219863892,0.9711707830429077,0.9081946611404419,1.0707396268844604,2.008263349533081
33,0.00015634835290256888,0.6214237213134766,0.7483595609664917,0.964512050151825,0.9110962748527527,1.0710502862930298,2.086411952972412
34,0.00014040720998309553,0.6053743362426758,0.7438194155693054,0.9597476124763489,0.9542454481124878,1.1248012781143188,2.35618257522583
35,0.0001250000059371814,0.5855584144592285,0.7165001034736633,0.9121154546737671,0.9517276287078857,1.1242921352386475,2.3545703887939453
36,0.00011020177771570161,0.5760799646377563,0.7128356695175171,0.9001907706260681,0.9000527858734131,1.0732107162475586,2.1155498027801514
37,9.608463005861267e-05,0.5668522119522095,0.7113485932350159,0.8707802295684814,0.9142737984657288,1.0951602458953857,2.2578704357147217
38,8.27173498691991e-05,0.5648239254951477,0.7100366950035095,0.8780403733253479,0.9052678346633911,1.0909899473190308,2.1397151947021484
39,7.01650496921502e-05,0.5456886291503906,0.6859015822410583,0.8348591923713684,0.9262920022010803,1.111512541770935,2.27982497215271
40,5.848888758919202e-05,0.5472222566604614,0.6892351508140564,0.8582156896591187,0.9257083535194397,1.115962266921997,2.2448325157165527
41,4.774575063493103e-05,0.5526986122131348,0.7040701508522034,0.865183413028717,0.9268808960914612,1.117629885673523,2.299189567565918
42,3.798797479248606e-05,0.5345101952552795,0.6820212006568909,0.8242923617362976,0.915123701095581,1.1048874855041504,2.2380459308624268
43,2.926310116890818e-05,0.5426604151725769,0.6936708688735962,0.842886745929718,0.9150140285491943,1.107181191444397,2.233290195465088
44,2.1613635908579454e-05,0.529184103012085,0.683230459690094,0.8126332759857178,0.9149668216705322,1.1070303916931152,2.2447805404663086
